customer_tweet_id,customer_id,customer_created_at,customer_text,customer_text_raw,reply_tweet_id,reply_created_at,reply_text,reply_text_raw,response_minutes,reply_asks_dm
1180126,397537,2017-11-25 18:58:35+00:00,"Hello, Mr Cook. I wish you could see this.I placed an order of iPhone X.However after waiting for more than 20 days, I just never received it. It was shipped to Portland, Oregon while my address was NEWARK, DE.Nobody could tell me a reason for it.","@116333 Hello, Mr Cook. I wish you could see this.I placed an order of iPhone X.However after waiting for more than 20 days, I just never received it. It was shipped to Portland, Oregon while my address was NEWARK, DE.Nobody could tell me a reason for it.",1180125,2017-11-25 19:03:36+00:00,"Send us a DM by clicking the link below this tweet, and we'll see what we can do to assist you further. <URL>","@397537 Send us a DM by clicking the link below this tweet, and we'll see what we can do to assist you further. https://t.co/GDrqU22YpT",5.0,True
1673582,509259,2017-11-06 15:23:11+00:00,"Anyone else seeing this idiotic new autocorrect on their #ios device? What say you, @user? <URL>","Anyone else seeing this idiotic new autocorrect on their #ios device? What say you, @115858? https://t.co/RqMwuJg4K4",1673581,2017-11-06 17:21:32+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL>,@509259 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,118.4,False
1747368,526761,2017-11-07 11:17:54+00:00,"🤷🏿‍♀️ my phone was fine until this recent update/iPhone X..now it randomly shuts down, restarts, freezes for minutes at a time... <URL>","@115858 🤷🏿‍♀️ my phone was fine until this recent update/iPhone X..now it randomly shuts down, restarts, freezes for minutes at a time... https://t.co/IcLwetHXjB",1747367,2017-11-07 15:55:08+00:00,We'd love to work together on this with you. Join us in DM with additional details to get started: <URL>,@526761 We'd love to work together on this with you. Join us in DM with additional details to get started: https://t.co/GDrqU22YpT,277.2,True
652923,275248,2017-11-22 21:22:50+00:00,"my iPhone has a weird white/grey line that goes from the bottom to the middle of the screen, and the volume box is stuck in the middle of the screen. How do I troubleshoot/fix this?","@AppleSupport my iPhone has a weird white/grey line that goes from the bottom to the middle of the screen, and the volume box is stuck in the middle of the screen. How do I troubleshoot/fix this?",652921,2017-11-22 21:52:00+00:00,"We're here to help! Have you restarted your iPhone to see if that resolves this? If not, let's do that now. Here's how: <URL> Also, which software version is installed? To find out, tap Settings > General > About?","@275248 We're here to help! Have you restarted your iPhone to see if that resolves this? If not, let's do that now. Here's how: https://t.co/HyMwRyajpf Also, which software version is installed? To find out, tap Settings &gt; General &gt; About?",29.2,False
1983079,586980,2017-11-01 20:46:36+00:00,Your latest update sucks. I’ve never had any problems with it before but it’s getting to the point where i can’t even open my phone. @user,Your latest update sucks. I’ve never had any problems with it before but it’s getting to the point where i can’t even open my phone. @115858,1983078,2017-11-01 21:32:37+00:00,We want to be sure you get the most out of iOS 11. We can help! DM us and let us know what's happening specifically. <URL>,@586980 We want to be sure you get the most out of iOS 11. We can help! DM us and let us know what's happening specifically. https://t.co/GDrqU22YpT,46.0,True
1785797,300263,2017-10-11 13:00:02+00:00,this update has made you phone mes,@115858 this update  has made you phone mes,1785796,2017-10-11 14:53:36+00:00,We’d like to understand more about what's happening. Please DM us some details and we’ll take it from there. <URL>,@300263 We’d like to understand more about what's happening. Please DM us some details and we’ll take it from there. https://t.co/GDrqU22YpT,113.6,True
1710958,518304,2017-10-17 17:46:46+00:00,since updating to ios11 my iPad constantly keeps disconnecting from wifi and it’s so annoying,@AppleSupport since updating to ios11 my iPad constantly keeps disconnecting from wifi and it’s so annoying,1710956,2017-10-17 17:54:33+00:00,We'd love to help you sort out your Wi-Fi connectivity! Which version of iOS 11 is your iPad updated to?,@518304 We'd love to help you sort out your Wi-Fi connectivity! Which version of iOS 11 is your iPad updated to?,7.8,False
1593279,489679,2017-11-04 21:47:54+00:00,Hey @AppleSupport @user - what’s up with the keyboard?! Autocorrecting I️ to some weird symbol??,Hey @AppleSupport @115858 - what’s up with the keyboard?! Autocorrecting I️ to some weird symbol??,1593277,2017-11-05 01:39:00+00:00,We'd like to help. Try out this work around until this issue is fixed in a future update: <URL>,@489679 We'd like to help. Try out this work around until this issue is fixed in a future update: https://t.co/xU1AGHStV6,231.1,False
207648,165103,2017-11-09 04:49:33+00:00,"Dear @user, I love your products, but let my phone live it's fucking life. In case ur wondering, im on my computer cuz twitter kept crashing on my phone ;)","Dear @115858, I love your products, but let my phone live it's fucking life. In case ur wondering, im on my computer cuz twitter kept crashing on my phone ;)",207646,2017-11-09 13:57:00+00:00,Hi. We want you to be able to use the apps you've installed on your iPhone. Have you checked out the steps here: <URL> Let us know if this helps.,@165103 Hi. We want you to be able to use the apps you've installed on your iPhone. Have you checked out the steps here: https://t.co/fUZ0NRJxcn Let us know if this helps.,547.4,False
2057394,608476,2017-10-06 20:49:56+00:00,Hey @AppleSupport when are you going to patch IOS 11 to fix this battery issue it’s getting... *fully charged phone dies mid-tweet*,"Hey @AppleSupport when are you going to patch IOS 11 to fix this battery issue it’s getting...
*fully charged phone dies mid-tweet*",2057393,2017-10-06 23:26:00+00:00,We’re happy to help with any complications you’re facing after updating. Could you let us know more details via a DM? <URL>,@608476 We’re happy to help with any complications you’re facing after updating. Could you let us know more details via a DM? https://t.co/GDrqU22YpT,156.1,True
97085,137196,2017-11-30 15:44:35+00:00,“Trash” button on email notification does not work on latest iOS.,@AppleSupport “Trash” button on email notification does not work on latest iOS.,97083,2017-11-30 16:14:31+00:00,Thanks for reaching out about this issue. What happens when you try to delete an email? Do you get an error message?,@137196 Thanks for reaching out about this issue. What happens when you try to delete an email? Do you get an error message?,29.9,False
413726,213719,2017-10-06 11:12:49+00:00,how can I downgrade to iOS 10.3.3?Battery drains so quickly. It’s the worst iOS ever. background refresh for apps are disabled <URL>,@AppleSupport how can I downgrade to iOS 10.3.3?Battery drains so quickly. It’s the worst iOS ever. background refresh for apps are disabled https://t.co/7S73dI0f2n,413725,2017-10-06 14:59:35+00:00,"It's important that your iPhone's battery last as long as you expect it to, so we're happy to help you with this. Let's go to DM. <URL>","@213719 It's important that your iPhone's battery last as long as you expect it to, so we're happy to help you with this. Let's go to DM. https://t.co/GDrqU22YpT",226.8,True
2309819,669920,2017-10-19 21:30:07+00:00,Hey @AppleSupport how am I supposed to see how much battery my headphones have now?,Hey @AppleSupport how am I supposed to see how much battery my headphones have now?,2309817,2017-10-19 21:57:32+00:00,Let's take a closer look together. Which model is it and what's the exact OS version installed? What kind of headphones are they?,@669920 Let's take a closer look together. Which model is it and what's the exact OS version installed? What kind of headphones are they?,27.4,False
2117901,624198,2017-11-08 05:57:46+00:00,Why do capitals i’s show as question mark boxes @AppleSupport,Why do capitals i’s show as question mark boxes @AppleSupport,2117900,2017-11-08 14:24:00+00:00,Here’s what you can do to work around the issue until it’s fixed in a future software update: <URL>,@624198 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,506.2,False
2307940,521642,2017-11-13 01:08:31+00:00,"I love the infinite loop here. Which is it - Authorized, or not authorized? @AppleSupport <URL>","I love the infinite loop here. Which is it - Authorized, or not authorized? @AppleSupport https://t.co/Z3xZ0Wllt8",2307939,2017-11-13 01:42:54+00:00,"Thanks for reaching out. There's a few things that can cause this message. This article provides some guidance, even when trying to sync your iPhone with iTunes: <URL> Let us know if this helps.","@521642 Thanks for reaching out. There's a few things that can cause this message. This article provides some guidance, even when trying to sync your iPhone with iTunes: https://t.co/zwCAc8BhMr Let us know if this helps.",34.4,False
2702202,759015,2017-11-19 21:09:05+00:00,"iOS 11 update ruined my afternoon. Deleted my photos, applications everything. Send help","@AppleSupport iOS 11 update ruined my afternoon. Deleted my photos, applications everything. Send help",2702201,2017-11-19 21:13:20+00:00,"We're here to help. DM us, and we'll take a closer look at this issue together there. <URL>","@759015 We're here to help. DM us, and we'll take a closer look at this issue together there. https://t.co/GDrqU22YpT",4.2,True
2309600,427638,2017-11-13 02:43:56+00:00,the letter fix@you recently released has. It been released to us beta testers. When might you do that? <URL>,@AppleSupport the letter fix@you recently released has. It been released to us beta testers. When might you do that? https://t.co/yw2S8jjtBm,2309599,2017-11-13 03:33:00+00:00,We can give you some direction on this issue. Please meet us in DM and we'll get to work on this together. <URL>,@427638 We can give you some direction on this issue. Please meet us in DM and we'll get to work on this together. https://t.co/GDrqU22YpT,49.1,True
